year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,12,15,2251,2040,131,153,2359,114,B6,523,N597JB,JFK,LAX,343,2475,20,40,12/15/13 20:00
2013,12,15,,700,,,1015,,B6,23,N524JB,JFK,LAX,,2475,7,0,12/15/13 7:00
2013,12,15,,1300,,,1610,,VX,165,N638VA,EWR,LAX,,2454,13,0,12/15/13 13:00
2013,12,15,,1300,,,1620,,VX,411,N636VA,JFK,LAX,,2475,13,0,12/15/13 13:00
2013,12,16,636,640,-4,949,1003,-14,UA,398,N597UA,JFK,LAX,350,2475,6,40,12/16/13 6:00
2013,12,16,645,639,6,943,951,-8,UA,1439,N37466,EWR,LAX,337,2454,6,39,12/16/13 6:00
2013,12,16,700,700,0,1016,1015,1,B6,23,N775JB,JFK,LAX,352,2475,7,0,12/16/13 7:00
2013,12,16,701,700,1,1015,1035,-20,DL,472,N713TW,JFK,LAX,331,2475,7,0,12/16/13 7:00
2013,12,16,720,700,20,1039,1025,14,VX,399,N625VA,JFK,LAX,343,2475,7,0,12/16/13 7:00
2013,12,16,727,729,-2,1037,1045,-8,UA,1455,N73299,EWR,LAX,350,2454,7,29,12/16/13 7:00
2013,12,16,733,730,3,1047,1050,-3,AA,33,N335AA,JFK,LAX,345,2475,7,30,12/16/13 7:00
2013,12,16,829,830,-1,1128,1153,-25,UA,443,N587UA,JFK,LAX,334,2475,8,30,12/16/13 8:00
2013,12,16,844,847,-3,1200,1211,-11,UA,653,N803UA,EWR,LAX,347,2454,8,47,12/16/13 8:00
2013,12,16,859,900,-1,1200,1227,-27,DL,422,N713TW,JFK,LAX,340,2475,9,0,12/16/13 9:00
2013,12,16,902,905,-3,1222,1225,-3,VX,161,N849VA,EWR,LAX,347,2454,9,5,12/16/13 9:00
2013,12,16,906,900,6,1205,1225,-20,AA,1,N336AA,JFK,LAX,340,2475,9,0,12/16/13 9:00
2013,12,16,920,920,0,1237,1245,-8,VX,407,N626VA,JFK,LAX,351,2475,9,20,12/16/13 9:00
2013,12,16,941,921,20,1236,1235,1,B6,223,N793JB,JFK,LAX,336,2475,9,21,12/16/13 9:00
2013,12,16,947,946,1,1304,1313,-9,UA,578,N814UA,EWR,LAX,339,2454,9,46,12/16/13 9:00
2013,12,16,1052,1030,22,1405,1340,25,AA,19,N324AA,JFK,LAX,336,2475,10,30,12/16/13 10:00
2013,12,16,1114,1112,2,1422,1439,-17,UA,274,N851UA,EWR,LAX,348,2454,11,12,12/16/13 11:00
2013,12,16,1126,1129,-3,1443,1442,1,UA,703,N512UA,JFK,LAX,345,2475,11,29,12/16/13 11:00
2013,12,16,1141,1147,-6,1455,1457,-2,B6,323,N649JB,JFK,LAX,348,2475,11,47,12/16/13 11:00
2013,12,16,1156,1200,-4,1511,1521,-10,DL,423,N703TW,JFK,LAX,344,2475,12,0,12/16/13 12:00
2013,12,16,1202,1200,2,1507,1510,-3,AA,3,N327AA,JFK,LAX,338,2475,12,0,12/16/13 12:00
2013,12,16,1258,1300,-2,1647,1620,27,VX,411,N630VA,JFK,LAX,355,2475,13,0,12/16/13 13:00
2013,12,16,1304,1300,4,1629,1610,19,VX,165,N621VA,EWR,LAX,349,2454,13,0,12/16/13 13:00
2013,12,16,1406,1320,46,1705,1641,24,UA,1054,N67134,EWR,LAX,331,2454,13,20,12/16/13 13:00
2013,12,16,1440,1430,10,1733,1754,-21,UA,1493,N73291,EWR,LAX,334,2454,14,30,12/16/13 14:00
2013,12,16,1444,1445,-1,1755,1809,-14,UA,841,N518UA,JFK,LAX,339,2475,14,45,12/16/13 14:00
2013,12,16,1528,1524,4,1836,1842,-6,UA,1600,N19117,EWR,LAX,343,2454,15,24,12/16/13 15:00
2013,12,16,1529,1530,-1,1857,1903,-6,DL,417,N191DN,JFK,LAX,333,2475,15,30,12/16/13 15:00
2013,12,16,1548,1545,3,1900,1920,-20,AA,133,N332AA,JFK,LAX,340,2475,15,45,12/16/13 15:00
2013,12,16,1631,1629,2,1950,1946,4,B6,423,N705JB,JFK,LAX,349,2475,16,29,12/16/13 16:00
2013,12,16,1640,1645,-5,1936,2019,-43,DL,477,N712TW,JFK,LAX,335,2475,16,45,12/16/13 16:00
2013,12,16,1715,1659,16,2022,2018,4,UA,1721,N26226,EWR,LAX,339,2454,16,59,12/16/13 16:00
2013,12,16,1717,1655,22,2037,2025,12,VX,413,N628VA,JFK,LAX,351,2475,16,55,12/16/13 16:00
2013,12,16,1747,1345,242,2055,1705,230,AA,117,N328AA,JFK,LAX,331,2475,13,45,12/16/13 13:00
2013,12,16,1747,1725,22,2107,2045,22,VX,169,N636VA,EWR,LAX,346,2454,17,25,12/16/13 17:00
2013,12,16,1758,1759,-1,2059,2123,-24,UA,997,N589UA,JFK,LAX,342,2475,17,59,12/16/13 17:00
2013,12,16,1814,1815,-1,2134,2157,-23,DL,426,N195DN,JFK,LAX,342,2475,18,15,12/16/13 18:00
2013,12,16,1852,1804,48,2212,2119,53,UA,510,N575UA,EWR,LAX,334,2454,18,4,12/16/13 18:00
2013,12,16,1909,1900,9,2236,2215,21,AA,21,N339AA,JFK,LAX,359,2475,19,0,12/16/13 19:00
2013,12,16,1934,1820,74,2249,2145,64,AA,119,N3GLAA,EWR,LAX,338,2454,18,20,12/16/13 18:00
2013,12,16,1943,1923,20,2250,2242,8,UA,1526,N38268,EWR,LAX,337,2454,19,23,12/16/13 19:00
2013,12,16,2030,2019,11,2336,2345,-9,UA,1224,N77261,EWR,LAX,335,2454,20,19,12/16/13 20:00
2013,12,16,2035,2015,20,2353,2344,9,DL,427,N199DN,JFK,LAX,345,2475,20,15,12/16/13 20:00
2013,12,16,2037,2029,8,2355,2344,11,UA,314,N598UA,JFK,LAX,350,2475,20,29,12/16/13 20:00
2013,12,16,2040,2000,40,3,2325,38,VX,415,N836VA,JFK,LAX,344,2475,20,0,12/16/13 20:00
2013,12,16,2045,2040,5,2354,2359,-5,B6,523,N648JB,JFK,LAX,346,2475,20,40,12/16/13 20:00
2013,12,16,2150,1645,305,105,2010,295,AA,181,N335AA,JFK,LAX,347,2475,16,45,12/16/13 16:00
2013,12,16,2308,2135,93,240,55,105,AA,185,N389AA,JFK,LAX,334,2475,21,35,12/16/13 21:00
2013,12,17,638,640,-2,947,1003,-16,UA,398,N597UA,JFK,LAX,334,2475,6,40,12/17/13 6:00
2013,12,17,648,639,9,958,944,14,UA,785,N543UA,EWR,LAX,325,2454,6,39,12/17/13 6:00
2013,12,17,658,700,-2,1033,1015,18,B6,23,N834JB,JFK,LAX,334,2475,7,0,12/17/13 7:00
2013,12,17,716,700,16,1031,1025,6,VX,399,N624VA,JFK,LAX,335,2475,7,0,12/17/13 7:00
2013,12,17,728,730,-2,1100,1050,10,AA,33,N327AA,JFK,LAX,339,2475,7,30,12/17/13 7:00
2013,12,17,730,700,30,1056,1035,21,DL,472,N712TW,JFK,LAX,346,2475,7,0,12/17/13 7:00
2013,12,17,732,729,3,1121,1045,36,UA,1455,N33266,EWR,LAX,340,2454,7,29,12/17/13 7:00
2013,12,17,828,830,-2,1207,1153,14,UA,443,N505UA,JFK,LAX,335,2475,8,30,12/17/13 8:00
2013,12,17,843,847,-4,1221,1211,10,UA,997,N848UA,EWR,LAX,331,2454,8,47,12/17/13 8:00
2013,12,17,858,900,-2,1225,1227,-2,DL,422,N710TW,JFK,LAX,336,2475,9,0,12/17/13 9:00
2013,12,17,859,900,-1,1241,1225,16,AA,1,N332AA,JFK,LAX,337,2475,9,0,12/17/13 9:00
2013,12,17,911,905,6,1228,1225,3,VX,161,N627VA,EWR,LAX,337,2454,9,5,12/17/13 9:00
2013,12,17,919,921,-2,1320,1235,45,B6,223,N763JB,JFK,LAX,339,2475,9,21,12/17/13 9:00
2013,12,17,923,920,3,1250,1245,5,VX,407,N636VA,JFK,LAX,337,2475,9,20,12/17/13 9:00
2013,12,17,1010,946,24,1345,1313,32,UA,297,N818UA,EWR,LAX,337,2454,9,46,12/17/13 9:00
2013,12,17,1029,1030,-1,1349,1340,9,AA,19,N324AA,JFK,LAX,334,2475,10,30,12/17/13 10:00
2013,12,17,1122,1129,-7,1440,1442,-2,UA,703,N568UA,JFK,LAX,337,2475,11,29,12/17/13 11:00
2013,12,17,1127,1112,15,1448,1439,9,UA,274,N844UA,EWR,LAX,334,2454,11,12,12/17/13 11:00
2013,12,17,1155,1200,-5,1510,1510,0,AA,3,N338AA,JFK,LAX,330,2475,12,0,12/17/13 12:00
2013,12,17,1200,1200,0,1514,1521,-7,DL,423,N712TW,JFK,LAX,317,2475,12,0,12/17/13 12:00
2013,12,17,1204,1147,17,1532,1457,35,B6,323,N507JB,JFK,LAX,340,2475,11,47,12/17/13 11:00
2013,12,17,1259,1300,-1,1636,1620,16,VX,411,N622VA,JFK,LAX,344,2475,13,0,12/17/13 13:00
2013,12,17,1305,1300,5,1622,1610,12,VX,165,N632VA,EWR,LAX,337,2454,13,0,12/17/13 13:00
2013,12,17,1340,1345,-5,1700,1705,-5,AA,117,N319AA,JFK,LAX,341,2475,13,45,12/17/13 13:00
2013,12,17,1352,1320,32,1701,1641,20,UA,1054,N57111,EWR,LAX,329,2454,13,20,12/17/13 13:00
2013,12,17,1445,1445,0,1830,1809,21,UA,841,N589UA,JFK,LAX,344,2475,14,45,12/17/13 14:00
2013,12,17,1454,1430,24,1820,1754,26,UA,1493,N76515,EWR,LAX,336,2454,14,30,12/17/13 14:00
2013,12,17,1543,1524,19,1917,1842,35,UA,1600,N29124,EWR,LAX,334,2454,15,24,12/17/13 15:00
2013,12,17,1607,1530,37,1906,1903,3,DL,417,N198DN,JFK,LAX,330,2475,15,30,12/17/13 15:00
2013,12,17,1630,1629,1,2008,1946,22,B6,423,N828JB,JFK,LAX,342,2475,16,29,12/17/13 16:00
2013,12,17,1640,1645,-5,2011,2019,-8,DL,477,N624AG,JFK,LAX,341,2475,16,45,12/17/13 16:00
2013,12,17,1657,1545,72,2039,1920,79,AA,133,N336AA,JFK,LAX,352,2475,15,45,12/17/13 15:00
2013,12,17,1701,1659,2,2012,2018,-6,UA,1721,N87513,EWR,LAX,330,2454,16,59,12/17/13 16:00
2013,12,17,1727,1645,42,2157,2010,107,AA,181,N5DHAA,JFK,LAX,348,2475,16,45,12/17/13 16:00
2013,12,17,1730,1655,35,2110,2025,45,VX,413,N621VA,JFK,LAX,339,2475,16,55,12/17/13 16:00
2013,12,17,1734,1725,9,2055,2045,10,VX,169,N629VA,EWR,LAX,339,2454,17,25,12/17/13 17:00
2013,12,17,1757,1759,-2,2126,2123,3,UA,535,N518UA,JFK,LAX,334,2475,17,59,12/17/13 17:00
2013,12,17,1814,1804,10,2136,2125,11,UA,1022,N37462,EWR,LAX,329,2454,18,4,12/17/13 18:00
2013,12,17,1815,1820,-5,2211,2145,26,AA,119,N3GAAA,EWR,LAX,341,2454,18,20,12/17/13 18:00
2013,12,17,1815,1815,0,2140,2157,-17,DL,426,N189DN,JFK,LAX,335,2475,18,15,12/17/13 18:00
2013,12,17,1921,1900,21,2309,2215,54,AA,21,N328AA,JFK,LAX,329,2475,19,0,12/17/13 19:00
2013,12,17,2031,2019,12,1,2345,16,UA,1224,N23721,EWR,LAX,336,2454,20,19,12/17/13 20:00
2013,12,17,2034,1925,69,2345,2244,61,UA,1526,N35271,EWR,LAX,331,2454,19,25,12/17/13 19:00
2013,12,17,2107,2000,67,58,2325,93,VX,415,N642VA,JFK,LAX,362,2475,20,0,12/17/13 20:00
2013,12,17,2145,2029,76,126,2344,102,UA,314,N597UA,JFK,LAX,344,2475,20,29,12/17/13 20:00
2013,12,17,2243,2135,68,200,55,65,AA,185,N327AA,JFK,LAX,344,2475,21,35,12/17/13 21:00
2013,12,17,2315,2015,180,241,2344,177,DL,427,N180DN,JFK,LAX,342,2475,20,15,12/17/13 20:00
2013,12,17,2325,2040,165,251,2359,172,B6,523,N643JB,JFK,LAX,345,2475,20,40,12/17/13 20:00
2013,12,18,639,640,-1,955,1003,-8,UA,398,N510UA,JFK,LAX,333,2475,6,40,12/18/13 6:00
2013,12,18,639,639,0,1013,944,29,UA,785,N515UA,EWR,LAX,328,2454,6,39,12/18/13 6:00
2013,12,18,700,700,0,1012,1015,-3,B6,23,N637JB,JFK,LAX,341,2475,7,0,12/18/13 7:00
2013,12,18,703,700,3,1034,1025,9,DL,472,N154DL,JFK,LAX,347,2475,7,0,12/18/13 7:00
2013,12,18,706,700,6,1026,1025,1,VX,399,N626VA,JFK,LAX,346,2475,7,0,12/18/13 7:00
2013,12,18,740,730,10,1055,1050,5,AA,33,N319AA,JFK,LAX,353,2475,7,30,12/18/13 7:00
2013,12,18,742,729,13,1107,1045,22,UA,1455,N37267,EWR,LAX,350,2454,7,29,12/18/13 7:00
2013,12,18,822,830,-8,1132,1153,-21,UA,443,N505UA,JFK,LAX,330,2475,8,30,12/18/13 8:00
2013,12,18,857,847,10,1225,1211,14,UA,653,N808UA,EWR,LAX,341,2454,8,47,12/18/13 8:00
2013,12,18,901,900,1,1241,1227,14,DL,422,N718TW,JFK,LAX,344,2475,9,0,12/18/13 9:00
2013,12,18,902,900,2,1212,1225,-13,AA,1,N324AA,JFK,LAX,346,2475,9,0,12/18/13 9:00
2013,12,18,902,905,-3,1213,1225,-12,VX,161,N835VA,EWR,LAX,346,2454,9,5,12/18/13 9:00
2013,12,18,956,920,36,1332,1245,47,VX,407,N629VA,JFK,LAX,340,2475,9,20,12/18/13 9:00
2013,12,18,1010,921,49,1335,1235,60,B6,223,N593JB,JFK,LAX,348,2475,9,21,12/18/13 9:00
2013,12,18,1015,946,29,1321,1313,8,UA,297,N820UA,EWR,LAX,333,2454,9,46,12/18/13 9:00
2013,12,18,1024,1030,-6,1331,1340,-9,AA,19,N339AA,JFK,LAX,335,2475,10,30,12/18/13 10:00
2013,12,18,1123,1112,11,1442,1439,3,UA,274,N823UA,EWR,LAX,348,2454,11,12,12/18/13 11:00
2013,12,18,1142,1129,13,1456,1442,14,UA,703,N590UA,JFK,LAX,345,2475,11,29,12/18/13 11:00
2013,12,18,1156,1200,-4,1514,1521,-7,DL,423,N703TW,JFK,LAX,345,2475,12,0,12/18/13 12:00
2013,12,18,1202,1147,15,1508,1457,11,B6,323,N639JB,JFK,LAX,347,2475,11,47,12/18/13 11:00
2013,12,18,1305,1300,5,1633,1620,13,VX,411,N636VA,JFK,LAX,344,2475,13,0,12/18/13 13:00
2013,12,18,1307,1300,7,1634,1610,24,VX,165,N843VA,EWR,LAX,354,2454,13,0,12/18/13 13:00
2013,12,18,1342,1345,-3,1700,1705,-5,AA,117,N328AA,JFK,LAX,351,2475,13,45,12/18/13 13:00
2013,12,18,1349,1320,29,1648,1641,7,UA,1054,N19130,EWR,LAX,339,2454,13,20,12/18/13 13:00
2013,12,18,1352,1200,112,1656,1510,106,AA,3,N332AA,JFK,LAX,341,2475,12,0,12/18/13 12:00
2013,12,18,1440,1430,10,1756,1754,2,UA,1493,N76526,EWR,LAX,355,2454,14,30,12/18/13 14:00
2013,12,18,1444,1445,-1,1821,1809,12,UA,841,N518UA,JFK,LAX,352,2475,14,45,12/18/13 14:00
2013,12,18,1528,1524,4,1846,1842,4,UA,1600,N14106,EWR,LAX,355,2454,15,24,12/18/13 15:00
2013,12,18,1530,1530,0,1855,1903,-8,DL,417,N196DN,JFK,LAX,345,2475,15,30,12/18/13 15:00
2013,12,18,1544,1545,-1,1906,1920,-14,AA,133,N338AA,JFK,LAX,349,2475,15,45,12/18/13 15:00
2013,12,18,1628,1629,-1,1947,1946,1,B6,423,N643JB,JFK,LAX,349,2475,16,29,12/18/13 16:00
2013,12,18,1652,1645,7,2015,2010,5,AA,181,N327AA,JFK,LAX,353,2475,16,45,12/18/13 16:00
2013,12,18,1658,1645,13,2023,2019,4,DL,477,N707TW,JFK,LAX,353,2475,16,45,12/18/13 16:00
2013,12,18,1715,1659,16,2049,2018,31,UA,1721,N73291,EWR,LAX,340,2454,16,59,12/18/13 16:00
2013,12,18,1728,1725,3,2056,2045,11,VX,169,N622VA,EWR,LAX,353,2454,17,25,12/18/13 17:00
2013,12,18,1752,1655,57,2144,2025,79,VX,413,N642VA,JFK,LAX,359,2475,16,55,12/18/13 16:00
2013,12,18,1800,1759,1,2126,2123,3,UA,997,N546UA,JFK,LAX,351,2475,17,59,12/18/13 17:00
2013,12,18,1808,1804,4,2140,2125,15,UA,1022,N14219,EWR,LAX,353,2454,18,4,12/18/13 18:00
2013,12,18,1817,1815,2,2201,2157,4,DL,426,N192DN,JFK,LAX,351,2475,18,15,12/18/13 18:00
2013,12,18,1903,1820,43,2226,2145,41,AA,119,N3GVAA,EWR,LAX,343,2454,18,20,12/18/13 18:00
2013,12,18,1924,1923,1,2249,2242,7,UA,1526,N68805,EWR,LAX,340,2454,19,23,12/18/13 19:00
2013,12,18,2026,2000,26,11,2325,46,VX,415,N627VA,JFK,LAX,356,2475,20,0,12/18/13 20:00
2013,12,18,2046,2029,17,1,2344,17,UA,314,N587UA,JFK,LAX,346,2475,20,29,12/18/13 20:00
2013,12,18,2102,2015,47,11,2344,27,DL,427,N189DN,JFK,LAX,344,2475,20,15,12/18/13 20:00
2013,12,18,2117,2040,37,30,2359,31,B6,523,N603JB,JFK,LAX,357,2475,20,40,12/18/13 20:00
2013,12,18,2139,2135,4,109,55,14,AA,185,N319AA,JFK,LAX,351,2475,21,35,12/18/13 21:00
2013,12,18,2144,2113,31,100,39,21,UA,856,N566UA,EWR,LAX,355,2454,21,13,12/18/13 21:00
2013,12,18,2328,1900,268,249,2215,274,AA,21,N324AA,JFK,LAX,352,2475,19,0,12/18/13 19:00
2013,12,19,549,551,-2,924,900,24,UA,274,N538UA,EWR,LAX,352,2454,5,51,12/19/13 5:00
2013,12,19,630,631,-1,957,958,-1,UA,398,N510UA,JFK,LAX,357,2475,6,31,12/19/13 6:00
2013,12,19,703,650,13,1034,1013,21,UA,1665,N16709,EWR,LAX,353,2454,6,50,12/19/13 6:00
2013,12,19,710,700,10,1048,1025,23,VX,399,N641VA,JFK,LAX,357,2475,7,0,12/19/13 7:00
2013,12,19,714,700,14,1045,1015,30,B6,23,N806JB,JFK,LAX,344,2475,7,0,12/19/13 7:00
2013,12,19,719,700,19,1013,1025,-12,DL,472,N1501P,JFK,LAX,335,2475,7,0,12/19/13 7:00
2013,12,19,730,730,0,1053,1050,3,AA,33,N328AA,JFK,LAX,356,2475,7,30,12/19/13 7:00
2013,12,19,816,800,16,1130,1118,12,UA,997,N536UA,EWR,LAX,346,2454,8,0,12/19/13 8:00
2013,12,19,855,900,-5,1218,1225,-7,AA,1,N339AA,JFK,LAX,357,2475,9,0,12/19/13 9:00
2013,12,19,900,900,0,1216,1227,-11,DL,422,N717TW,JFK,LAX,356,2475,9,0,12/19/13 9:00
2013,12,19,904,905,-1,1234,1225,9,VX,161,N842VA,EWR,LAX,353,2454,9,5,12/19/13 9:00
2013,12,19,921,920,1,1241,1245,-4,VX,407,N622VA,JFK,LAX,354,2475,9,20,12/19/13 9:00
2013,12,19,931,840,51,1237,1205,32,UA,1455,N68805,EWR,LAX,339,2454,8,40,12/19/13 8:00
2013,12,19,939,921,18,1246,1235,11,B6,223,N652JB,JFK,LAX,345,2475,9,21,12/19/13 9:00
2013,12,19,956,830,86,1300,1154,66,UA,443,N596UA,JFK,LAX,338,2475,8,30,12/19/13 8:00
2013,12,19,1010,948,22,1347,1309,38,UA,1479,N36207,EWR,LAX,356,2454,9,48,12/19/13 9:00
2013,12,19,1127,1106,21,1429,1430,-1,UA,1735,N37470,EWR,LAX,343,2454,11,6,12/19/13 11:00
2013,12,19,1135,1129,6,1445,1446,-1,UA,785,N568UA,JFK,LAX,337,2475,11,29,12/19/13 11:00
2013,12,19,1150,1147,3,1516,1457,19,B6,323,N789JB,JFK,LAX,351,2475,11,47,12/19/13 11:00
2013,12,19,1156,1200,-4,1458,1510,-12,AA,3,N323AA,JFK,LAX,341,2475,12,0,12/19/13 12:00
2013,12,19,1222,1200,22,1517,1523,-6,DL,423,N199DN,JFK,LAX,332,2475,12,0,12/19/13 12:00
2013,12,19,1259,1300,-1,1616,1610,6,VX,165,N628VA,EWR,LAX,350,2454,13,0,12/19/13 13:00
2013,12,19,1314,1300,14,1630,1620,10,VX,411,N629VA,JFK,LAX,354,2475,13,0,12/19/13 13:00
2013,12,19,1342,1345,-3,1646,1705,-19,AA,117,N335AA,JFK,LAX,344,2475,13,45,12/19/13 13:00
2013,12,19,1343,1325,18,1709,1648,21,UA,1230,N19136,EWR,LAX,352,2454,13,25,12/19/13 13:00
2013,12,19,1449,1445,4,1819,1813,6,UA,841,N512UA,JFK,LAX,338,2475,14,45,12/19/13 14:00
2013,12,19,1453,1413,40,1822,1733,49,UA,1493,N14250,EWR,LAX,352,2454,14,13,12/19/13 14:00
2013,12,19,1531,1515,16,1837,1833,4,UA,1600,N26123,EWR,LAX,341,2454,15,15,12/19/13 15:00
2013,12,19,1533,1530,3,1903,1903,0,DL,417,N195DN,JFK,LAX,349,2475,15,30,12/19/13 15:00
2013,12,19,1541,1545,-4,1858,1920,-22,AA,133,N332AA,JFK,LAX,350,2475,15,45,12/19/13 15:00
2013,12,19,1644,1645,-1,1959,2010,-11,AA,181,N336AA,JFK,LAX,347,2475,16,45,12/19/13 16:00
2013,12,19,1652,1635,17,2018,1952,26,B6,423,N646JB,JFK,LAX,348,2475,16,35,12/19/13 16:00
2013,12,19,1659,1700,-1,2020,2034,-14,DL,477,N710TW,JFK,LAX,342,2475,17,0,12/19/13 17:00
2013,12,19,1713,1655,18,2037,2025,12,VX,413,N636VA,JFK,LAX,341,2475,16,55,12/19/13 16:00
2013,12,19,1723,1659,24,2045,2017,28,UA,376,N578UA,EWR,LAX,353,2454,16,59,12/19/13 16:00
2013,12,19,1725,1725,0,2036,2045,-9,VX,169,N621VA,EWR,LAX,344,2454,17,25,12/19/13 17:00
2013,12,19,1802,1802,0,2131,2121,10,UA,571,N530UA,EWR,LAX,346,2454,18,2,12/19/13 18:00
2013,12,19,1818,1820,-2,2140,2145,-5,AA,119,N3GMAA,EWR,LAX,351,2454,18,20,12/19/13 18:00
2013,12,19,1839,1815,24,2221,2150,31,DL,426,N194DN,JFK,LAX,351,2475,18,15,12/19/13 18:00
2013,12,19,1841,1756,45,2154,2124,30,UA,535,N589UA,JFK,LAX,343,2475,17,56,12/19/13 17:00
2013,12,19,1857,1900,-3,2154,2215,-21,AA,21,N324AA,JFK,LAX,329,2475,19,0,12/19/13 19:00
2013,12,19,1953,1928,25,2305,2302,3,UA,1526,N16713,EWR,LAX,340,2454,19,28,12/19/13 19:00
2013,12,19,2007,2000,7,2324,2325,-1,VX,415,N835VA,JFK,LAX,348,2475,20,0,12/19/13 20:00
2013,12,19,2020,2015,5,2320,2344,-24,DL,427,N192DN,JFK,LAX,339,2475,20,15,12/19/13 20:00
2013,12,19,2038,2027,11,2343,2344,-1,UA,653,N538UA,EWR,LAX,338,2454,20,27,12/19/13 20:00
2013,12,19,2110,2025,45,19,2340,39,UA,314,N590UA,JFK,LAX,334,2475,20,25,12/19/13 20:00
2013,12,19,2123,2040,43,38,2359,39,B6,523,N806JB,JFK,LAX,353,2475,20,40,12/19/13 20:00
2013,12,19,2145,2135,10,58,55,3,AA,185,N328AA,JFK,LAX,344,2475,21,35,12/19/13 21:00
2013,12,19,2320,2225,55,237,131,66,B6,623,N598JB,JFK,LAX,350,2475,22,25,12/19/13 22:00
2013,12,20,604,551,13,933,900,33,UA,274,N570UA,EWR,LAX,351,2454,5,51,12/20/13 5:00
2013,12,20,630,631,-1,953,958,-5,UA,398,N568UA,JFK,LAX,351,2475,6,31,12/20/13 6:00
2013,12,20,703,700,3,1031,1025,6,VX,399,N633VA,JFK,LAX,343,2475,7,0,12/20/13 7:00
2013,12,20,703,650,13,1017,1013,4,UA,1665,N38727,EWR,LAX,345,2454,6,50,12/20/13 6:00
2013,12,20,722,700,22,1018,1015,3,B6,23,N804JB,JFK,LAX,335,2475,7,0,12/20/13 7:00
2013,12,20,731,730,1,1049,1050,-1,AA,33,N339AA,JFK,LAX,347,2475,7,30,12/20/13 7:00
2013,12,20,828,830,-2,1120,1154,-34,UA,443,N505UA,JFK,LAX,328,2475,8,30,12/20/13 8:00
2013,12,20,846,754,52,1149,1118,31,UA,1455,N68807,EWR,LAX,338,2454,7,54,12/20/13 7:00
2013,12,20,858,900,-2,1222,1225,-3,AA,1,N323AA,JFK,LAX,358,2475,9,0,12/20/13 9:00
2013,12,20,859,900,-1,1201,1229,-28,DL,422,N199DN,JFK,LAX,335,2475,9,0,12/20/13 9:00
2013,12,20,901,905,-4,1207,1225,-18,VX,161,N839VA,EWR,LAX,345,2454,9,5,12/20/13 9:00
2013,12,20,921,920,1,1242,1245,-3,VX,407,N621VA,JFK,LAX,356,2475,9,20,12/20/13 9:00
2013,12,20,921,854,27,1226,1212,14,UA,997,N511UA,EWR,LAX,346,2454,8,54,12/20/13 8:00
2013,12,20,925,921,4,1254,1235,19,B6,223,N789JB,JFK,LAX,354,2475,9,21,12/20/13 9:00
2013,12,20,1010,948,22,1345,1309,36,UA,1479,N36207,EWR,LAX,354,2454,9,48,12/20/13 9:00
2013,12,20,1125,1129,-4,1425,1446,-21,UA,785,N502UA,JFK,LAX,344,2475,11,29,12/20/13 11:00
2013,12,20,1142,1147,-5,1452,1457,-5,B6,323,N763JB,JFK,LAX,353,2475,11,47,12/20/13 11:00
2013,12,20,1155,1200,-5,1507,1510,-3,AA,3,N327AA,JFK,LAX,341,2475,12,0,12/20/13 12:00
2013,12,20,1200,1200,0,1530,1521,9,DL,423,N712TW,JFK,LAX,341,2475,12,0,12/20/13 12:00
2013,12,20,1304,1300,4,1626,1610,16,VX,165,N641VA,EWR,LAX,352,2454,13,0,12/20/13 13:00
2013,12,20,1304,1300,4,1632,1620,12,VX,411,N622VA,JFK,LAX,352,2475,13,0,12/20/13 13:00
2013,12,20,1344,1345,-1,1651,1705,-14,AA,117,N336AA,JFK,LAX,344,2475,13,45,12/20/13 13:00
2013,12,20,1357,1325,32,1708,1648,20,UA,1230,N17139,EWR,LAX,351,2454,13,25,12/20/13 13:00
2013,12,20,1424,1413,11,1729,1733,-4,UA,1493,N68805,EWR,LAX,345,2454,14,13,12/20/13 14:00
2013,12,20,1443,1445,-2,1755,1813,-18,UA,841,N596UA,JFK,LAX,348,2475,14,45,12/20/13 14:00
2013,12,20,1521,1515,6,1845,1833,12,UA,1600,N13113,EWR,LAX,361,2454,15,15,12/20/13 15:00
2013,12,20,1530,1530,0,1845,1903,-18,DL,417,N156DL,JFK,LAX,350,2475,15,30,12/20/13 15:00
2013,12,20,1545,1545,0,1908,1920,-12,AA,133,N332AA,JFK,LAX,354,2475,15,45,12/20/13 15:00
2013,12,20,1642,1645,-3,1941,2010,-29,AA,181,N338AA,JFK,LAX,343,2475,16,45,12/20/13 16:00
2013,12,20,1700,1700,0,2006,2034,-28,DL,477,N707TW,JFK,LAX,345,2475,17,0,12/20/13 17:00
2013,12,20,1715,1635,40,2034,1952,42,B6,423,N629JB,JFK,LAX,350,2475,16,35,12/20/13 16:00
2013,12,20,1734,1655,39,2107,2025,42,VX,413,N639VA,JFK,LAX,364,2475,16,55,12/20/13 16:00
2013,12,20,1737,1725,12,2104,2045,19,VX,169,N638VA,EWR,LAX,362,2454,17,25,12/20/13 17:00
2013,12,20,1751,1756,-5,2103,2124,-21,UA,535,N512UA,JFK,LAX,351,2475,17,56,12/20/13 17:00
2013,12,20,1812,1659,73,2148,2017,91,UA,273,N569UA,EWR,LAX,352,2454,16,59,12/20/13 16:00
