default,credit.policy,installment,log.annual.inc,fico,inq.last.6mths,revol.bal,Validation,predicted_default_prob
0,1,242.53,10.0432495,672,3,9707,1,0.17872417699915466
0,1,402.8,11.407565,697,3,42632,1,0.1480066422396391
0,1,111.39,10.8395809,747,3,24809,1,0.09966663602408839
0,1,129.54,11.1913418,712,0,33317,1,0.13175779749846386
1,1,771.28,11.1418618,662,1,16491,1,0.192337474305904
0,1,789.87,11.5028751,732,0,21459,1,0.11247054356984257
0,1,685.69,12.2830337,692,0,42465,1,0.15377948466332478
0,1,128.85,9.47270464,732,3,4853,1,0.11247054356984257
0,1,879.85,11.7752897,697,0,61165,1,0.1480066422396391
0,1,485.78,11.5991032,747,2,10705,1,0.09966663602408839
0,1,168.92,10.8967393,727,0,19843,1,0.11704775481662842
0,1,112.04,10.7789563,682,0,1730,1,0.16587651695568456
0,1,203.55,10.4912742,682,1,2662,1,0.16587651695568456
0,1,184.31,10.7144178,712,0,14949,1,0.13175779749846386
0,1,563.11,11.09741,697,0,35229,1,0.1480066422396391
0,1,242.53,10.5865844,682,1,0,1,0.16587651695568456
1,1,870.71,11.1844214,702,0,35998,1,0.14241403962289137
1,1,281.53,12.2060727,737,2,5663,1,0.10805042223365534
1,1,503.5,10.0858091,722,1,9156,1,0.12178568380328675
0,1,214.48,10.8395809,667,0,6451,1,0.18543435962021618
0,1,147.7,11.4824663,787,0,80723,1,0.07166273928281182
0,1,870.71,11.2772031,697,0,26018,1,0.1480066422396391
1,1,272.84,10.6454249,677,1,5485,1,0.1722054777133411
0,1,247.52,11.0821426,777,0,9191,1,0.07789469011896077
0,1,172.33,10.5966347,692,1,2305,1,0.15377948466332478
0,1,112.04,10.7688007,672,0,2340,1,0.17872417699915466
0,1,343.11,11.407565,667,1,3221,1,0.18543435962021618
1,1,394.94,10.3089527,707,3,11134,1,0.1369987796817821
1,1,156.41,10.6213274,722,0,1451,1,0.12178568380328675
0,1,312.81,10.8197783,757,1,4771,1,0.0918663604527075
0,1,238.38,11.7752897,662,3,7261,1,0.192337474305904
0,1,154.7,11.5129255,767,0,3204,1,0.08461918628188393
0,1,156.29,9.57498349,742,1,1977,1,0.10378369971614079
0,1,651.2,11.4616322,732,0,3818,1,0.11247054356984257
0,1,65.48,11.0413206,692,1,55809,1,0.15377948466332478
0,1,93.33,11.1562505,747,4,9574,1,0.09966663602408839
0,1,202.47,11.0020998,687,2,4361,1,0.15973527608099594
0,1,168.73,10.2681307,702,0,438,1,0.14241403962289137
1,1,907.6,12.3673408,672,1,28897,1,0.17872417699915466
0,1,155.55,10.3546906,737,2,2493,1,0.10805042223365534
0,1,375.37,10.7144178,757,1,8647,1,0.0918663604527075
0,1,264.43,11.0821426,757,3,4384,1,0.0918663604527075
0,1,411.41,11.2252434,682,0,17233,1,0.16587651695568456
1,1,323.85,11.1562505,747,3,2205,1,0.09966663602408839
0,1,493.67,10.7954856,712,3,28261,1,0.13175779749846386
0,1,789.58,11.6369114,797,0,633,1,0.06589374554731854
0,1,184.62,10.6075747,687,0,13778,1,0.15973527608099594
0,1,375.37,10.3734912,767,0,13405,1,0.08461918628188393
1,1,526.58,10.7144178,727,0,12142,1,0.11704775481662842
1,1,582.93,11.0348897,757,4,8793,1,0.0918663604527075
0,1,269.96,10.9150885,687,0,10039,1,0.15973527608099594
0,1,130.24,10.80993,752,0,0,1,0.09569545571614028
0,1,375.37,10.5533096,747,0,15631,1,0.09966663602408839
0,1,145.42,11.695247,767,0,73708,1,0.08461918628188393
0,1,822.78,11.4186148,727,0,44808,1,0.11704775481662842
0,1,870.71,12.6115378,692,0,89620,1,0.15377948466332478
0,1,483.16,11.5129255,757,0,8361,1,0.0918663604527075
0,1,410.65,10.8532131,772,0,6294,1,0.08119349676944888
0,1,169.63,11.0020998,682,0,14281,1,0.16587651695568456
0,1,467.06,10.4912742,742,0,9752,1,0.10378369971614079
0,1,818.38,10.7995756,737,1,5947,1,0.10805042223365534
0,1,647.7,11.0821426,757,0,4137,1,0.0918663604527075
0,1,263.29,11.9871063,707,1,7351,1,0.1369987796817821
0,1,97.68,10.3859137,807,6,55,1,0.06055887179551028
0,1,279.75,10.6919449,697,1,12430,1,0.1480066422396391
0,1,289.9,10.6213274,732,2,11250,1,0.11247054356984257
0,1,822.78,11.695247,727,1,9466,1,0.11704775481662842
0,1,491.03,10.5923255,722,0,15142,1,0.12178568380328675
0,1,813.99,11.1327625,717,2,32628,1,0.12668787982888072
0,1,469.21,11.8221733,782,1,16224,1,0.07471901120096759
0,1,129.24,10.5966347,777,0,12308,1,0.07789469011896077
0,1,500.49,11.2708539,782,0,13925,1,0.07471901120096759
0,1,257.69,11.5898865,757,2,4165,1,0.0918663604527075
0,1,175.06,9.99879773,662,1,2176,1,0.192337474305904
0,1,695.45,11.5242412,702,2,19427,1,0.14241403962289137
0,1,154.7,11.1591036,747,1,5413,1,0.09966663602408839
0,1,491.1,11.5129255,687,0,36174,1,0.15973527608099594
0,1,242.89,11.0186291,752,3,639,1,0.09569545571614028
1,1,40.93,11.0020998,707,3,2823,1,0.1369987796817821
0,1,262.99,11.2236421,777,0,9411,1,0.07789469011896077
0,1,469.93,11.1983243,707,0,31992,1,0.1369987796817821
0,1,689.3,11.5805841,687,2,9431,1,0.15973527608099594
0,1,45.91,11.2515607,772,0,3947,1,0.08119349676944888
0,1,348.29,11.3341337,677,0,18533,1,0.1722054777133411
0,1,212.6,12.0435537,687,2,11011,1,0.15973527608099594
1,1,493.67,11.1844214,712,1,21367,1,0.13175779749846386
0,1,199.9,11.2252434,707,0,4372,1,0.1369987796817821
1,1,97.68,10.4631033,692,2,12509,1,0.15377948466332478
0,1,155.55,11.0413206,737,0,11757,1,0.10805042223365534
0,1,576.45,11.0313512,762,4,23065,1,0.08817554065387317
0,1,265.89,10.768485,737,0,9205,1,0.10805042223365534
0,1,570.63,11.0996802,707,0,26146,1,0.1369987796817821
0,1,907.6,12.7367009,752,7,5011,1,0.09569545571614028
0,1,339.25,10.6286178,687,0,14246,1,0.15973527608099594
0,1,322.11,11.0020998,757,1,2255,1,0.0918663604527075
0,1,455.84,10.6930716,722,0,17256,1,0.12178568380328675
0,1,658.23,11.0316586,722,1,58930,1,0.12178568380328675
0,1,176.7,10.0858091,682,3,5327,1,0.16587651695568456
0,1,100.99,9.65502619,777,0,3071,1,0.07789469011896077
0,1,392.83,10.8976648,707,2,22083,1,0.1369987796817821
0,1,329.12,10.9376147,727,1,3010,1,0.11704775481662842
0,1,155.55,10.7579029,747,0,7326,1,0.09966663602408839
0,1,716.32,12.2413529,747,4,47992,1,0.09966663602408839
0,1,153.83,11.2797316,712,0,61140,1,0.13175779749846386
0,1,169.51,10.8197783,682,0,22485,1,0.16587651695568456
0,1,814.0,11.980426,762,2,50110,1,0.08817554065387317
0,1,350.34,11.0348897,737,0,16472,1,0.10805042223365534
0,1,98.21,10.9132686,697,2,2754,1,0.1480066422396391
0,1,102.86,10.5966347,702,1,627,1,0.14241403962289137
1,1,317.13,9.86266556,697,3,0,1,0.1480066422396391
0,1,218.27,10.6919449,672,2,26428,1,0.17872417699915466
0,1,453.39,11.1562505,732,2,16198,1,0.11247054356984257
0,1,450.44,11.4743509,777,2,3351,1,0.07789469011896077
1,1,276.48,9.54108193,692,0,984,1,0.15377948466332478
1,1,699.73,11.484526,722,0,16930,1,0.12178568380328675
1,1,341.04,11.3382863,722,2,3109,1,0.12178568380328675
1,1,139.32,10.4631033,667,1,2653,1,0.18543435962021618
1,1,716.95,11.0348897,697,3,7574,1,0.1480066422396391
1,1,393.65,11.2252434,737,1,10320,1,0.10805042223365534
0,0,149.96,10.7363967,662,4,314,1,0.3190571450354488
1,0,311.2,11.3941419,657,0,38329,1,0.32892593434412587
0,0,156.11,11.1562505,772,4,0,1,0.1481158556235302
0,0,124.62,11.4927228,707,1,0,1,0.23800297934298292
0,0,113.39,12.1007121,687,4,0,1,0.2722148104624073
0,0,64.5,8.69951475,687,1,0,1,0.2722148104624073
0,0,45.78,10.5966347,672,0,0,1,0.29980414586048504
0,0,345.18,10.8197783,652,0,10025,1,0.33894803282661523
0,0,180.57,8.29404964,662,1,0,1,0.3190571450354488
0,0,202.51,9.39266193,657,9,5251,1,0.32892593434412587
1,0,226.98,11.0020998,672,9,5513,1,0.29980414586048504
1,0,693.45,11.2897819,672,6,7883,1,0.29980414586048504
0,0,135.01,10.3734912,652,3,9129,1,0.33894803282661523
1,0,164.23,11.0186291,692,15,9442,1,0.26337973000845327
0,0,42.96,9.21034037,632,1,1269,1,0.3804259598300604
0,0,43.11,9.16951838,612,0,546,1,0.4237261468951285
0,0,116.54,9.21034037,667,0,4784,1,0.3093479579869402
0,0,171.05,10.7144178,642,6,123,1,0.35942443161484994
1,0,346.73,10.8197783,647,1,16246,1,0.3491166345436139
1,0,284.86,11.0020998,647,1,6755,1,0.3491166345436139
1,0,464.95,10.3734912,642,1,6703,1,0.35942443161484994
1,0,489.61,13.1223634,667,2,168496,1,0.3093479579869402
1,0,332.6,12.5061772,682,5,107007,1,0.2812331121415206
0,0,63.03,9.99879773,737,0,425,1,0.19247200940904802
1,0,80.63,9.79812704,692,1,2937,1,0.26337973000845327
0,0,585.41,11.695247,652,0,1100,1,0.33894803282661523
1,0,318.69,11.1562505,637,1,2864,1,0.3698636285235867
0,0,163.48,10.6572594,677,1,1424,1,0.2904309565772585
0,0,141.15,9.81137226,737,1,0,1,0.19247200940904802
0,0,49.72,10.2399598,667,1,0,1,0.3093479579869402
0,0,61.58,9.22935838,637,1,2925,1,0.3698636285235867
0,0,81.0,9.29835125,692,1,0,1,0.26337973000845327
0,0,127.82,10.8197783,702,3,6500,1,0.24627139570899256
0,0,78.42,11.2897819,727,0,6,1,0.20686870290500012
1,0,170.29,9.90348755,647,1,0,1,0.3491166345436139
1,0,163.48,10.4631033,677,2,350,1,0.2904309565772585
0,0,441.18,11.407565,642,2,3864,1,0.35942443161484994
1,0,183.21,10.1924188,627,0,2798,1,0.39110271127248913
0,0,319.54,11.05089,717,2,0,1,0.22204614961711558
0,0,240.54,10.9150885,647,3,5390,1,0.3491166345436139
1,0,82.11,10.5453414,652,0,5295,1,0.33894803282661523
1,0,224.52,10.4631033,657,9,17659,1,0.32892593434412587
1,0,169.51,9.90348755,652,1,0,1,0.33894803282661523
1,0,143.69,10.0858091,647,9,0,1,0.3491166345436139
0,0,204.34,9.90348755,652,3,1421,1,0.33894803282661523
1,0,158.31,10.2406567,722,2,827,1,0.21435976599562556
0,0,145.62,11.0821426,647,10,3028,1,0.3491166345436139
0,0,278.03,10.9681983,667,4,2303,1,0.3093479579869402
0,0,170.29,9.90348755,642,18,77,1,0.35942443161484994
0,0,118.14,10.4631033,647,0,2680,1,0.3491166345436139
0,0,162.73,10.3089527,682,2,829,1,0.2812331121415206
0,0,265.25,11.8586335,687,8,7260,1,0.2722148104624073
1,0,870.68,12.0137008,687,8,18538,1,0.2722148104624073
1,0,205.27,10.4912742,647,0,0,1,0.3491166345436139
1,0,168.76,9.72913417,652,0,2486,1,0.33894803282661523
0,0,359.95,11.2252434,657,1,22764,1,0.32892593434412587
1,0,294.83,10.4341158,687,12,1521,1,0.2722148104624073
0,0,199.78,10.3089527,662,1,2468,1,0.3190571450354488
1,0,23.21,10.0604913,657,1,4479,1,0.32892593434412587
0,0,500.22,10.7144178,652,0,81695,1,0.33894803282661523
1,0,836.23,11.3144745,702,4,43302,1,0.24627139570899256
1,0,227.66,10.7144178,642,0,5575,1,0.35942443161484994
0,0,468.29,11.2118204,682,4,8009,1,0.2812331121415206
1,0,59.12,11.3850921,652,0,51914,1,0.33894803282661523
0,0,82.11,10.3089527,672,7,174,1,0.29980414586048504
0,0,192.6,11.6082356,707,11,33985,1,0.23800297934298292
0,0,239.49,10.6974208,652,1,0,1,0.33894803282661523
0,0,29.08,10.2399598,642,2,14479,1,0.35942443161484994
0,0,202.52,11.0020998,652,3,1328,1,0.33894803282661523
0,0,170.29,9.680344,642,0,4467,1,0.35942443161484994
0,0,319.54,11.2515607,717,16,2,1,0.22204614961711558
0,0,81.74,10.9937316,647,4,21899,1,0.3491166345436139
0,0,169.51,11.4927228,647,1,9568,1,0.3491166345436139
1,0,882.39,11.695247,667,5,121719,1,0.3093479579869402
1,0,487.59,11.2384886,652,1,16075,1,0.33894803282661523
0,0,19.8,8.51719319,662,3,228,1,0.3190571450354488
1,0,30.93,10.2750511,632,4,997,1,0.3804259598300604
0,0,161.27,10.0212706,652,3,5070,1,0.33894803282661523
1,0,359.95,10.8967393,642,4,21964,1,0.35942443161484994
0,0,412.35,11.5129255,647,15,37367,1,0.3491166345436139
1,0,624.87,10.4912742,712,0,89,1,0.2299274851428323
1,0,51.6,9.79812704,682,1,6646,1,0.2812331121415206
0,0,130.18,11.05089,682,8,21154,1,0.2812331121415206
0,0,650.9,11.5327281,707,11,8702,1,0.23800297934298292
0,0,340.57,11.7487878,657,2,6298,1,0.32892593434412587
0,0,50.18,9.65502619,652,4,6312,1,0.33894803282661523
1,0,557.48,11.8493977,652,2,128850,1,0.33894803282661523
1,0,59.94,10.6454249,657,2,0,1,0.32892593434412587
1,0,162.73,11.1519556,687,5,5521,1,0.2722148104624073
0,0,438.78,11.654425,662,4,0,1,0.3190571450354488
0,0,286.1,10.4912742,657,2,10130,1,0.32892593434412587
1,0,33.15,10.6454249,657,2,0,1,0.32892593434412587
0,0,485.01,10.5966347,667,1,336,1,0.3093479579869402
0,0,339.02,11.4052957,657,1,7455,1,0.32892593434412587
0,0,806.22,11.3621026,727,6,0,1,0.20686870290500012
0,0,25.8,8.69951475,682,1,0,1,0.2812331121415206
0,0,100.8,10.7789563,647,11,11587,1,0.3491166345436139
0,0,503.97,12.5281561,672,0,275925,1,0.29980414586048504
0,0,78.11,10.0324083,672,1,3613,1,0.29980414586048504
1,0,412.35,11.3095845,657,14,5191,1,0.32892593434412587
0,0,524.77,10.858999,652,5,9603,1,0.33894803282661523
0,0,46.39,11.0020998,642,24,25254,1,0.35942443161484994
0,0,19.62,9.61580548,692,0,441,1,0.26337973000845327
0,0,515.98,11.2897819,717,7,28095,1,0.22204614961711558
0,0,515.44,10.4912742,697,5,13764,1,0.2547310371100208
1,0,27.13,10.1658518,637,2,0,1,0.3698636285235867
0,0,202.52,11.5521462,652,0,1189,1,0.33894803282661523
1,0,527.93,12.0317193,682,4,16161,1,0.2812331121415206
1,0,54.02,8.88183631,687,1,2469,1,0.2722148104624073
0,0,154.9,10.3734912,652,0,2012,1,0.33894803282661523
0,0,661.61,10.5453414,642,0,8731,1,0.35942443161484994
1,0,274.4,10.9150885,652,0,19457,1,0.33894803282661523
0,0,55.17,9.74378817,687,3,5898,1,0.2722148104624073
1,0,326.35,10.3650179,702,5,2294,1,0.24627139570899256
0,0,148.2,10.3089527,677,9,844,1,0.2904309565772585
1,0,701.47,11.1562505,672,6,11346,1,0.29980414586048504
0,0,82.32,11.0096711,652,0,25203,1,0.33894803282661523
1,0,355.67,10.6454249,712,0,45442,1,0.2299274851428323
0,0,67.68,9.88735817,677,5,480,1,0.2904309565772585
0,0,65.87,8.41183268,667,4,333,1,0.3093479579869402
0,0,134.76,11.3961107,657,0,0,1,0.32892593434412587
0,0,106.16,11.0020998,672,4,7846,1,0.29980414586048504
1,0,208.59,10.4912742,642,4,6970,1,0.35942443161484994
0,0,233.41,10.3947633,687,1,10503,1,0.2722148104624073
0,0,265.39,10.7144178,652,0,7091,1,0.33894803282661523
0,0,207.64,10.6213274,642,4,11638,1,0.35942443161484994
1,0,704.63,11.1124479,667,4,33295,1,0.3093479579869402
0,0,418.99,11.0348897,647,0,11214,1,0.3491166345436139
0,0,300.48,11.8493977,672,5,45428,1,0.29980414586048504
1,0,516.83,10.8177362,707,0,11937,1,0.23800297934298292
0,0,386.97,11.9829291,702,4,56200,1,0.24627139570899256
0,0,75.63,9.66300708,722,0,0,1,0.21435976599562556
0,0,68.6,11.127263,642,2,29452,1,0.35942443161484994
0,0,470.18,10.7789563,687,1,32005,1,0.2722148104624073
1,0,176.16,10.933107,652,3,10402,1,0.33894803282661523
0,0,255.15,10.858999,732,5,5255,1,0.19957292415359704
0,0,175.19,10.7363967,657,4,3302,1,0.32892593434412587
0,0,84.99,10.0858091,647,0,3257,1,0.3491166345436139
1,0,293.72,11.9183906,687,2,31629,1,0.2722148104624073
0,0,276.86,10.4341158,647,10,13128,1,0.3491166345436139
1,0,630.39,11.8775686,667,3,212629,1,0.3093479579869402
1,0,395.2,10.6782147,692,2,20,1,0.26337973000845327
0,0,230.54,10.4222814,682,6,7291,1,0.2812331121415206
1,0,395.2,10.9041194,697,5,1827,1,0.2547310371100208
0,0,97.46,10.8628378,682,4,8414,1,0.2812331121415206
0,0,102.9,10.9518586,657,1,6710,1,0.32892593434412587
1,0,211.51,10.8197783,657,1,18941,1,0.32892593434412587
1,0,57.41,10.4631033,707,6,10008,1,0.23800297934298292
0,0,417.17,10.5453414,647,2,7600,1,0.3491166345436139
0,0,261.08,10.0432495,687,4,7846,1,0.2722148104624073
0,0,186.06,9.99879773,642,0,9930,1,0.35942443161484994
0,0,280.84,11.9183906,687,5,62705,1,0.2722148104624073
1,0,61.46,10.2921455,657,5,9821,1,0.32892593434412587
0,0,627.6,11.6526874,652,2,73941,1,0.33894803282661523
1,0,30.02,12.2090682,732,15,133963,1,0.19957292415359704
1,0,328.47,11.4616322,737,8,37055,1,0.19247200940904802
0,0,615.52,10.8967393,677,4,22037,1,0.2904309565772585
0,0,624.74,11.1562505,707,1,4863,1,0.23800297934298292
1,0,475.05,10.7658711,717,2,33377,1,0.22204614961711558
1,0,402.56,11.1496574,677,4,8045,1,0.2904309565772585
0,0,670.13,11.3805363,692,5,78284,1,0.26337973000845327
1,0,129.22,10.7789563,702,0,3403,1,0.24627139570899256
0,0,132.8,9.98044859,692,4,3451,1,0.26337973000845327
1,0,64.61,10.7789563,697,1,0,1,0.2547310371100208
0,0,525.58,10.6454249,657,1,7827,1,0.32892593434412587
0,0,228.69,11.1418618,712,0,92929,1,0.2299274851428323
0,0,645.4,11.1611812,717,1,69744,1,0.22204614961711558
1,0,385.52,11.0020998,657,0,8181,1,0.32892593434412587
1,0,172.11,10.9187182,642,7,333,1,0.35942443161484994
0,0,338.1,10.395375,727,0,10994,1,0.20686870290500012
0,0,50.26,10.1266311,657,0,1140,1,0.32892593434412587
1,0,871.16,12.0375061,657,3,26429,1,0.32892593434412587
0,0,50.03,10.3089527,662,1,669,1,0.3190571450354488
0,0,687.79,11.2425593,652,0,20767,1,0.33894803282661523
0,0,106.07,10.727663,677,0,17419,1,0.2904309565772585
1,0,243.11,11.5898865,682,9,7384,1,0.2812331121415206
1,0,115.69,10.4487146,677,5,5593,1,0.2904309565772585
0,0,20.29,9.54681261,662,0,195,1,0.3190571450354488
0,0,324.51,10.8197783,737,0,117814,1,0.19247200940904802
0,0,64.61,9.86266556,697,0,0,1,0.2547310371100208
1,0,338.64,11.1154285,682,5,8712,1,0.2812331121415206
0,0,120.63,10.6454249,662,13,5316,1,0.3190571450354488
0,0,513.98,10.8967393,662,4,1298,1,0.3190571450354488
0,0,244.21,10.3089527,647,2,4587,1,0.3491166345436139
0,0,80.39,10.4399809,702,0,2399,1,0.24627139570899256
1,0,536.18,10.8197783,647,3,36469,1,0.3491166345436139
0,0,652.04,11.3385721,717,11,39,1,0.22204614961711558
0,0,782.44,11.5128855,732,1,1344,1,0.19957292415359704
1,0,811.27,13.4588356,737,1,200583,1,0.19247200940904802
1,0,201.94,10.0432495,662,12,6934,1,0.3190571450354488
0,0,296.99,10.8117461,672,5,27750,1,0.29980414586048504
0,0,130.41,10.5453414,687,0,6283,1,0.2722148104624073
0,0,437.51,11.6082356,662,1,88391,1,0.3190571450354488
0,0,294.33,10.8334054,647,1,13565,1,0.3491166345436139
0,0,54.59,10.3089527,642,1,1583,1,0.35942443161484994
0,0,170.58,10.6454249,652,2,6782,1,0.33894803282661523
1,0,188.46,11.1562505,657,0,12053,1,0.32892593434412587
0,0,536.11,11.5674137,687,4,111115,1,0.2722148104624073
0,0,364.99,10.7624881,642,1,10226,1,0.35942443161484994
0,0,259.33,10.4042628,652,2,4474,1,0.33894803282661523
0,0,416.75,11.1982147,652,3,22917,1,0.33894803282661523
0,0,124.16,9.97580821,647,5,2140,1,0.3491166345436139
1,0,113.07,9.39266193,707,1,447,1,0.23800297934298292
0,0,276.62,10.3734912,687,0,4975,1,0.2722148104624073
0,0,413.46,10.8967393,652,1,15827,1,0.33894803282661523
0,0,241.55,11.695247,642,2,37839,1,0.35942443161484994
0,0,153.52,9.89343722,652,1,3714,1,0.33894803282661523
0,0,111.64,10.8197783,642,3,8132,1,0.35942443161484994
0,0,462.74,12.3883942,697,6,161129,1,0.2547310371100208
1,0,185.95,11.0836798,652,1,18545,1,0.33894803282661523
0,0,502.6,10.8967393,682,1,11460,1,0.2812331121415206
1,0,168.28,10.5965347,667,5,2594,1,0.3093479579869402
0,0,15.67,8.10167775,747,0,0,1,0.17885129856646462
0,0,138.05,10.2750511,662,0,5729,1,0.3190571450354488
0,0,293.05,11.3504065,642,3,14578,1,0.35942443161484994
0,0,132.8,10.5966347,677,2,4152,1,0.2904309565772585
0,0,207.47,10.6454249,647,3,23544,1,0.3491166345436139
0,0,304.29,11.1271453,672,10,7920,1,0.29980414586048504
0,0,70.57,9.21034037,642,2,3646,1,0.35942443161484994
0,0,667.06,11.2644641,692,5,4361,1,0.26337973000845327
0,0,281.58,11.4349639,647,3,13446,1,0.3491166345436139
1,0,445.45,10.4912742,667,5,17784,1,0.3093479579869402
0,0,157.92,10.2399598,677,1,40,1,0.2904309565772585
1,0,497.01,10.0858091,672,7,923,1,0.29980414586048504
0,0,121.03,10.6689554,657,0,9366,1,0.32892593434412587
1,0,338.1,11.09741,672,4,6673,1,0.29980414586048504
1,0,148.77,10.524064,662,6,1085,1,0.3190571450354488
0,0,82.99,10.2750511,702,5,4253,1,0.24627139570899256
1,0,247.84,10.3542128,652,1,8382,1,0.33894803282661523
0,0,85.09,10.0858091,697,2,4708,1,0.2547310371100208
1,0,280.31,10.7789563,677,8,6814,1,0.2904309565772585
0,0,341.15,10.755773,662,0,61882,1,0.3190571450354488
0,0,116.2,9.97599424,772,2,1511,1,0.1481158556235302
1,0,342.66,11.4186148,657,0,7053,1,0.32892593434412587
0,0,163.77,10.5453414,682,5,4254,1,0.2812331121415206
0,0,414.93,10.5453414,652,0,5628,1,0.33894803282661523
0,0,373.62,10.7363967,652,1,19508,1,0.33894803282661523
0,0,166.0,10.3089527,687,4,14536,1,0.2722148104624073
0,0,227.87,10.9150885,687,4,17568,1,0.2722148104624073
1,0,503.22,11.09741,657,7,28570,1,0.32892593434412587
0,0,644.8,11.05089,677,2,6461,1,0.2904309565772585
0,0,163.01,11.2897819,702,9,14434,1,0.24627139570899256
1,0,21.59,10.0785327,642,2,495,1,0.35942443161484994
0,0,247.9,11.1844214,702,1,87698,1,0.24627139570899256
0,0,309.79,10.8197783,692,1,39486,1,0.26337973000845327
0,0,644.8,11.407565,687,1,61915,1,0.2722148104624073
0,0,530.33,11.407565,657,2,13605,1,0.32892593434412587
0,0,15.75,11.5129255,747,1,56,1,0.17885129856646462
1,0,143.92,10.4042628,647,1,5509,1,0.3491166345436139
0,0,97.81,10.2035921,697,0,0,1,0.2547310371100208
1,0,203.76,10.5453414,707,0,39481,1,0.23800297934298292
0,0,134.03,10.5966347,677,4,15721,1,0.2904309565772585
0,0,201.94,10.5713169,732,0,13047,1,0.19957292415359704
0,0,190.18,10.5713169,657,0,4885,1,0.32892593434412587
0,0,100.97,10.5453414,672,4,8443,1,0.29980414586048504
0,0,58.69,11.7199396,682,6,15853,1,0.2812331121415206
1,0,119.27,10.7789563,687,3,82141,1,0.2722148104624073
1,0,79.53,11.2252434,652,1,894,1,0.33894803282661523
0,0,143.29,10.3089527,667,5,14951,1,0.3093479579869402
0,0,196.52,10.5966347,692,4,19372,1,0.26337973000845327
1,0,179.92,11.9183906,652,7,110498,1,0.33894803282661523
0,0,135.84,10.7995756,667,4,16195,1,0.3093479579869402
1,0,41.68,10.5966347,657,5,7809,1,0.32892593434412587
0,0,204.69,11.2252434,702,0,30509,1,0.24627139570899256
0,0,104.05,11.2252434,647,2,17142,1,0.3491166345436139
0,0,104.81,10.7144178,657,0,2829,1,0.32892593434412587
0,0,108.2,11.253301,662,5,14188,1,0.3190571450354488
0,0,60.58,10.5558127,657,3,442,1,0.32892593434412587
0,0,258.16,11.2644641,657,1,18158,1,0.32892593434412587
0,0,255.86,11.0476467,687,7,29828,1,0.2722148104624073
0,0,185.04,11.2252434,652,3,24671,1,0.33894803282661523
1,0,68.85,11.127263,662,1,10498,1,0.3190571450354488
0,0,57.48,10.17382,652,2,6962,1,0.33894803282661523
0,0,46.91,9.74096862,672,6,3368,1,0.29980414586048504
1,0,102.8,10.7144178,652,1,12862,1,0.33894803282661523
0,0,265.17,11.2897819,682,0,61422,1,0.2812331121415206
0,0,62.24,11.0020998,647,3,47253,1,0.3491166345436139
0,0,62.97,10.6454249,727,2,305,1,0.20686870290500012
0,0,69.78,10.7995756,642,1,1690,1,0.35942443161484994
0,0,255.86,12.0137008,672,5,14289,1,0.29980414586048504
0,0,126.52,9.90348755,732,3,37,1,0.19957292415359704
1,0,75.06,10.5966347,642,1,11606,1,0.35942443161484994
1,0,64.79,10.3417425,667,8,11806,1,0.3093479579869402
0,0,252.42,12.0725413,667,4,84355,1,0.3093479579869402
0,0,98.26,10.5966347,677,0,3127,1,0.2904309565772585
0,0,234.55,11.1844214,742,3,52964,1,0.18556517556034322
1,0,135.84,10.858999,652,3,11587,1,0.33894803282661523
1,0,258.16,10.9681983,652,1,939,1,0.33894803282661523
1,0,246.75,11.8130301,712,14,76428,1,0.2299274851428323
0,0,218.34,10.6454249,657,0,8312,1,0.32892593434412587
0,0,40.03,10.2399598,662,0,2391,1,0.3190571450354488
0,0,208.25,10.6454249,682,5,29116,1,0.2812331121415206
0,0,181.79,9.90368753,677,4,5111,1,0.2904309565772585
1,0,96.47,9.4723969,702,0,1470,1,0.24627139570899256
0,0,197.99,11.05089,662,2,14343,1,0.3190571450354488
0,0,122.64,10.9681293,692,5,9662,1,0.26337973000845327
0,0,254.7,10.9150885,662,11,17599,1,0.3190571450354488
0,0,182.46,10.2681307,782,1,449,1,0.13710117749864023
0,0,213.85,11.4295439,682,4,32776,1,0.2812331121415206
0,0,134.03,10.0078476,702,6,2740,1,0.24627139570899256
0,0,199.2,10.7789563,677,4,4956,1,0.2904309565772585
0,0,61.13,10.9508066,652,4,4334,1,0.33894803282661523
0,0,95.95,10.8197783,642,2,4151,1,0.35942443161484994
0,0,141.02,10.1660057,767,0,1057,1,0.15389218837743285
0,0,258.16,11.9183906,697,2,91148,1,0.2547310371100208
0,0,181.61,10.9150157,657,3,3729,1,0.32892593434412587
1,0,231.14,11.0667634,687,10,5260,1,0.2722148104624073
0,0,251.3,10.6689554,667,0,1,1,0.3093479579869402
0,0,136.46,10.2576594,647,5,1485,1,0.3491166345436139
0,0,242.04,11.736069,737,1,276911,1,0.19247200940904802
0,0,202.08,10.4632176,687,0,5748,1,0.2722148104624073
0,0,193.26,10.1539349,687,4,8883,1,0.2722148104624073
0,0,145.7,11.0020998,657,0,18242,1,0.32892593434412587
0,0,263.72,10.7144178,652,1,15056,1,0.33894803282661523
1,0,244.27,10.5966347,702,8,599,1,0.24627139570899256
0,0,160.64,10.4279794,717,3,2208,1,0.22204614961711558
0,0,150.63,10.9150885,662,11,20578,1,0.3190571450354488
0,0,497.58,11.0821426,702,5,24985,1,0.24627139570899256
0,0,144.43,10.8685685,662,0,15473,1,0.3190571450354488
0,0,170.8,10.6805162,742,3,0,1,0.18556517556034322
